FullSampleName,cultivar,ACCID,country,ploidy,species,use,snp_calling_keep,species_keep,heterozygosity_keep,ibd_species_keep,faststructure_keep,pca_keep,domestica_keep,domestica_clones_keep,top_eight,colour_pheno,firm_pheno,size_pheno,ACP,ACNO
MalGBS_P11_G11_98567,ROUMYANA,98567,NA,NA,sp.,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,644180
MalGBS_P11_H11_654079,Malinda,654079,NA,NA,domestica,Other,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,644176
MalGBS_P11_A12_221722,Zabaoani,221722,NA,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,292136
MalGBS_P11_B12_8469,Dermen_Winesap_2-4-4,8469,NA,2x/4x,domestica,NA,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,589080
MalGBS_P11_C12_134034,Lewis_Incomparable,134034,NA,NA,domestica,Other,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,131970
MalGBS_P11_E12_87689,Geoagiu_21,87689,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,644177
MalGBS_P11_F12_221718,Khashabi,221718,Israel,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,292134
MalGBS_P11_G12_152081,White_Jersey,152081,United Kingdom,2x,domestica,Cider,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,175553
MalGBS_P11_H12_19155,Merton_778,19155,Australia,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,589709
MalGBS_P12_A01_221718,Khashabi,221718,Israel,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,292134
MalGBS_P12_B01_229877,Mill_End,229877,Germany,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,307506
MalGBS_P12_C01_139795,Daux_Belan,139795,France,2x,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,162062
MalGBS_P12_D01_12678,Ernst_Bosch,12678,Germany,NA,domestica,Other,1,1,1,1,1,1,1,1,0,NA,soft,small,PI,589238
MalGBS_P12_E01_287725,Komlensk,287725,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,383512
MalGBS_P12_F01_132352,Saltcote_Pipin,132352,United Kingdom,NA,domestica,Other,1,1,1,1,1,1,1,1,0,green,firm,large,PI,123967
MalGBS_P12_G01_132694,Tom_Putt,132694,United Kingdom,3x,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,125271
MalGBS_P12_A02_140134,Boche,140134,France,2x,domestica,NA,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,162549
MalGBS_P12_B02_184098,Spatbluehender,184098,NA,2x,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,231942
MalGBS_P12_C02_22378,Paulared,22378,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,small,PI,589969
MalGBS_P12_D02_132248,Binet_Blanc,132248,France,2x,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,small,PI,122598
MalGBS_P12_E02_139556,Cap_of_Liberty,139556,NA,2x,domestica,Cider,1,1,1,1,1,1,1,1,0,red,soft,small,PI,161830
MalGBS_P12_F02_136202,Heyer_#2,136202,Canada,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,151255
MalGBS_P12_G02_200181,Ljaljce,200181,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,264690
MalGBS_P12_H02_13173,Geneva_Ontario,13173,NA,4x,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,613819
MalGBS_P12_A03_331983,Red_Ralls,331983,Poland,2x,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,large,PI,437047
MalGBS_P12_B03_140214,Jouveaux,140214,France,2x,domestica,Cider,1,1,1,1,1,1,1,1,0,green,soft,small,PI,162731
MalGBS_P12_C03_9538,Golden_Nugget,9538,Canada,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589126
MalGBS_P12_D03_140096,Paradis_do_Vayre,140096,France,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,firm,small,PI,162507
MalGBS_P12_E03_18273,Holaart_Doux,18273,Belgium,2x,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589585
MalGBS_P12_F03_222595,Iunost,222595,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,green,soft,small,PI,293885
MalGBS_P12_G03_8871,Blair,8871,Canada,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,small,PI,589098
MalGBS_P12_H03_23374,Anisim,23374,Former Soviet Union,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,firm,large,PI,590025
MalGBS_P12_A04_199440,Suislepas_Rozabols,199440,Latvia,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,soft,small,PI,262971
MalGBS_P12_B04_14853,Ottawa_292,14853,Canada,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,soft,large,PI,589340
MalGBS_P12_C04_4989,Honeygold,4989,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,firm,small,PI,588939
MalGBS_P12_D04_8431,Close,8431,NA,NA,domestica,Other,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,589076
MalGBS_P12_E04_14673,Paradiso,14673,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,589323
MalGBS_P12_F04_9101,No_Blow,9101,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,soft,small,PI,589104
MalGBS_P12_G04_24930,NY_55,24930,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,large,PI,590182
MalGBS_P12_H04_22372,Pacific_Gold,22372,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,NA,firm,small,PI,589968
MalGBS_P12_A05_136005,Jewel,136005,United Kingdom,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,large,PI,148478
MalGBS_P12_B05_10854,Crandall,10854,NA,NA,domestica,Other,1,1,1,1,1,1,1,1,0,green,soft,small,PI,589172
MalGBS_P12_C05_206835,Pervenec_Samarkanda,206835,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,276718
MalGBS_P12_D05_139528,Rambourg_Mortier,139528,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,green,firm,large,PI,161765
MalGBS_P12_E05_3780,Cortland,3780,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,firm,large,PI,588848
MalGBS_P12_F05_13947,Russian_sdlg.,13947,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,589312
MalGBS_P12_G05_161403,Kouleman,161403,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,188516
MalGBS_P12_H05_139527,Nanot,139527,France,2x,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,small,PI,161763
MalGBS_P12_A06_238603,Amasya_#2,238603,NA,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,320870
MalGBS_P12_B06_24896,Northern_Lights,24896,United States,NA,domestica,Other,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,590171
MalGBS_P12_C06_134669,Oporto,134669,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,136020
MalGBS_P12_D06_239421,Rose_de_Benauge,239421,France,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,322033
MalGBS_P12_E06_140206,Blanc_Mollet,140206,France,2x,domestica,Cider,1,1,1,1,1,1,1,1,0,NA,soft,small,PI,162719
MalGBS_P12_F06_161464,Reinette_d'Armorique,161464,NA,2x,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,small,PI,188606
MalGBS_P12_G06_229853,Tasman's_Pride,229853,NA,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,307384
MalGBS_P12_H06_134744,Rousse_Latour,134744,NA,2x,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,small,PI,136604
MalGBS_P12_A07_161197,C'Huero_Biz_Bras,161197,France,3x,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,187297
MalGBS_P12_B07_331985,Tasty,331985,Canada,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,437049
MalGBS_P12_C07_23368,Gilliflower,23368,United Kingdom,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,590023
MalGBS_P12_D07_6156,Milton,6156,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,588956
MalGBS_P12_E07_17000,Nugget,17000,United States,NA,domestica,NA,1,1,1,0,0,0,1,1,0,NA,NA,NA,PI,589430
MalGBS_P12_F07_133127,Scarlet_Nonpareil,133127,NA,NA,domestica,Other,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,126879
MalGBS_P12_G07_9829,Williams,9829,United States,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589133
MalGBS_P12_H07_127885,Bella_di_Pontoise,127885,France,2x,domestica,Other,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,102537
MalGBS_P12_A08_22356,Priscilla,22356,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,firm,small,PI,589965
MalGBS_P12_B08_161198,C'Huero_Ru_Bienn,161198,NA,3x,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,187298
MalGBS_P12_C08_208277,Reine_des_Reinettes_x_82,208277,NA,2x,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,279325
MalGBS_P12_D08_4314,Elise_Rathke,4314,NA,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,588886
MalGBS_P12_E08_95204,NA,95204,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,large,PI,644165
MalGBS_P12_F08_165095,Bowden_Seedling,165095,United Kingdom,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,194199
MalGBS_P12_G08_24633,Blanc_Dur_(Orne),24633,NA,2x,domestica,NA,1,1,1,1,1,1,1,1,0,green,firm,small,PI,590119
MalGBS_P12_H08_127812,Brunnsapple,127812,Sweden,NA,domestica,Cider,1,1,1,1,1,1,1,1,0,green,soft,small,PI,102135
MalGBS_P12_A09_229876,Grotz_Liebling,229876,NA,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,307505
MalGBS_P12_B09_210164,Rubra_Precoce_Breviglieri,210164,Italy,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,large,PI,282934
MalGBS_P12_C09_24749,Weidners_Goldreinette,24749,NA,2x,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,590143
MalGBS_P12_D09_24927,Tahir_3-1,24927,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,590181
MalGBS_P12_E09_24812,Kogetsu,24812,Japan,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,large,PI,590153
MalGBS_P12_F09_9318,Saratoga,9318,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,large,PI,589119
MalGBS_P12_G09_97029,Liaofu,97029,China,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,644170
MalGBS_P12_H09_136026,Slocan,136026,Canada,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,148710
MalGBS_P12_A10_161402,Dekkers_Glorie,161402,Netherlands,2x,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,small,PI,188515
MalGBS_P12_B10_23435,NA,23435,NA,2x,floribunda,NA,1,1,1,0,0,0,0,0,0,NA,NA,NA,PI,590035
MalGBS_P12_C10_95208,NA,95208,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,large,PI,644167
MalGBS_P12_D10_134828,Notaire,134828,Belgium,3x,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,137094
MalGBS_P12_E10_128376,Del_Cirio,128376,Spain,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,105505
MalGBS_P12_F10_173025,Abbondanza,173025,NA,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,firm,small,PI,206542
MalGBS_P12_G10_23373,Longfield,23373,Former Soviet Union,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,590024
MalGBS_P12_H10_172673,T-391,172673,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,205707
MalGBS_P12_A11_12929,Keukelaar_Greening,12929,NA,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,589248
MalGBS_P12_B11_91393,NA,91393,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,644152
MalGBS_P12_C11_134396,Oetwiler_Renette,134396,Switzerland,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,134809
MalGBS_P12_D11_21276,Red_Spy,21276,United States,NA,domestica,Other,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589842
MalGBS_P12_E11_94754,NA,94754,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,644163
MalGBS_P12_F11_94230,NA,94230,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,green,soft,small,PI,644161
MalGBS_P12_G11_133190,Wyken_Pippen,133190,NA,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,firm,large,PI,127022
MalGBS_P12_H11_24708,Old_Pearmain,24708,United Kingdom,2x,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,large,PI,590133
MalGBS_P12_A12_118171,Oekonomierat_Echter-meyer,118171,Germany,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,78170
MalGBS_P12_B12_580669,Dikaya_from_Gyuen,580669,NA,NA,sieversii,NA,1,1,1,1,1,1,0,0,0,NA,NA,NA,PI,644172
MalGBS_P12_C12_91394,NA,91394,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,large,PI,644153
MalGBS_P12_D12_13825,Ortley,13825,United States,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,firm,large,PI,589301
MalGBS_P12_E12_580673,Saivanskaiya(Apple-Tree_From_Saivan),580673,Turkmenistan,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,644173
MalGBS_P12_F12_134090,Reneta_Woskowa,134090,Poland,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,132830
MalGBS_P12_G12_132329,John_Standish,132329,United Kingdom,NA,domestica,Other,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,123726
MalGBS_P12_H12_7794,Dunning,7794,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,small,PI,589050
MalGBS_P13_A01_152077,Teign_Harvey,152077,United Kingdom,2x,domestica,NA,1,1,1,1,1,1,1,1,0,NA,soft,small,PI,175549
MalGBS_P13_B01_132350,Paraquet,132350,United Kingdom,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,small,PI,123964
MalGBS_P13_C01_24920,Blue_Pearmain,24920,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,large,PI,590180
MalGBS_P13_D01_96569,Trakiiska_Ranna,96569,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,644169
MalGBS_P13_E01_10231,Welday_Jonathan_4X,10231,NA,4x,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589144
MalGBS_P13_F01_93803,35-155_(Earlidel),93803,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,green,firm,small,PI,644157
MalGBS_P13_G01_12223,Yellow_Red_Delicious,12223,NA,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589221
MalGBS_P13_H01_159256,Casa_Nova_de_Alco_Baca-9,159256,Portugal,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,small,PI,183957
MalGBS_P13_A02_145978,No.39,145978,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,large,PI,170036
MalGBS_P13_B02_20682,Cathay,20682,NA,NA,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589836
MalGBS_P13_C02_94769,NA,94769,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,644164
MalGBS_P13_D02_12150,Dermen_Stayman_3-6-6,12150,NA,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,589217
MalGBS_P13_E02_23671,Breakwell's_Seedling,23671,NA,2x,domestica,Cider,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,590087
MalGBS_P13_F02_294440,Hawkes_Bay_Red_Delicious,294440,NA,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,392304
MalGBS_P13_H02_198142,Millers_Seedling,198142,NA,NA,domestica,Other,1,1,1,1,1,1,1,1,0,NA,soft,small,PI,260001
MalGBS_P13_A03_190015,Frequin_Lacaille,190015,France,2x,domestica,Cider,1,1,1,1,1,1,1,1,0,NA,firm,small,PI,247314
MalGBS_P13_B03_24753,Weisser_Winter_Taffetapfel,24753,NA,2x,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,590144
MalGBS_P13_C03_187885,Lalla_Red_Delicious,187885,NA,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,242011
MalGBS_P13_D03_139569,Skyrme's_Kernel,139569,NA,2x,domestica,Cider,1,1,1,1,1,1,1,1,0,red,soft,small,PI,161846
MalGBS_P13_E03_94221,NA,94221,NA,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,644159
MalGBS_P13_F03_24966,Rouville,24966,Canada,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,590187
MalGBS_P13_G03_18613,Ivan,18613,United States,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,589637
MalGBS_P13_H03_7930,Red_Astrachan,7930,Former Soviet Union,NA,domestica,Other,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589054
MalGBS_P13_A04_136936,Miron_Sacharanij,136936,Germany,3x,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,154164
MalGBS_P13_B04_397100,G-22,397100,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,502164
MalGBS_P13_C04_2583,Bisbee,2583,United States,NA,domestica,Other,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,588790
MalGBS_P13_D04_11159,Lakeland,11159,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,large,PI,589186
MalGBS_P13_E04_99624,Muz-alma,99624,Turkestan,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,30326
MalGBS_P13_F04_21836,Chehalis,21836,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,firm,small,PI,589890
MalGBS_P13_G04_3596,Gloster_69,3596,NA,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,large,PI,588836
MalGBS_P13_H04_138362,TB_38/60,138362,NA,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,158588
MalGBS_P13_A05_211022,Imperial_Stayman,211022,NA,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,283698
MalGBS_P13_B05_18075,Oldenburg,18075,Former Soviet Union,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,large,PI,589562
MalGBS_P13_C05_137675,Gold_Canel,137675,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,157207
MalGBS_P13_D05_18919,Fillbarrel,18919,United Kingdom,2x,domestica,Cider,1,1,1,1,1,1,1,1,0,red,soft,small,PI,589679
MalGBS_P13_E05_18231,Quastresse,18231,Belgium,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,589579
MalGBS_P13_F05_134669,Oporto,134669,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,136020
MalGBS_P13_G05_257104,Clivia,257104,Germany,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,firm,small,PI,344550
MalGBS_P13_H05_196060,Akane,196060,Japan,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,large,PI,255899
MalGBS_P13_A06_21910,Smokehouse,21910,United States,NA,domestica,Cider,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,589903
MalGBS_P13_B06_14660,Sharon,14660,United States,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,589322
MalGBS_P13_C06_133876,Minister_von_Hammerstein,133876,Germany,NA,domestica,Other,1,1,1,1,1,1,1,1,0,green,firm,large,PI,131007
MalGBS_P13_D06_17367,M.3,17367,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,589464
MalGBS_P13_E06_18580,Wotanda,18580,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,589632
MalGBS_P13_F06_137676,Kuotesaho,137676,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,157209
MalGBS_P13_G06_133188,Laxton's_Leader,133188,NA,NA,domestica,Other,1,1,1,1,1,1,1,1,0,NA,soft,small,PI,127013
MalGBS_P13_H06_18327,Roter_Eiserapfel,18327,Germany,NA,domestica,Other,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589592
MalGBS_P13_A07_6424,Shaw_Ribston,6424,NA,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,588970
MalGBS_P13_B07_580673,Saivanskaiya(Apple-Tree_From_Saivan),580673,Turkmenistan,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,644173
MalGBS_P13_C07_23435,NA,23435,NA,2x,floribunda,NA,1,1,1,0,0,0,0,0,0,NA,NA,NA,PI,590035
MalGBS_P13_D07_112230,Firefly,112230,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589267
MalGBS_P13_E07_112234,Winter_Holly,112234,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589268
MalGBS_P13_F07_22311,MA_#__16,22311,NA,2x,hybrid,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589960
MalGBS_P13_G07_24505,NA,24505,NA,2x,pumila,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,590098
MalGBS_P13_H07_631108,Dainty,631108,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,644149
MalGBS_P13_A08_600277,NA,600277,United States,2x,ioensis,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,613893
MalGBS_P13_B08_23477,NA,23477,NA,4x,sargentii,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,590048
MalGBS_P13_C08_20490,PRI_1293-100,20490,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589813
MalGBS_P13_D08_20408,PRI_527-3,20408,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589802
MalGBS_P13_E08_133113,Ruhm_aus_Kirchwarder,133113,Germany,2x,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,126588
MalGBS_P13_F08_18477,Amur,18477,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589615
MalGBS_P13_G08_531518,KAZ_96_03-02,531518,Kazakhstan,2x,sieversii,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,PI,613982
MalGBS_P13_H08_4846,Alamata,4846,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,588932
MalGBS_P13_A09_19503,Reta,19503,United States,2x,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,small,PI,589721
MalGBS_P13_B09_18501,Hans_Trio,18501,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589619
MalGBS_P13_C09_10756,Freiherr_Von_Berlepsch,10756,Germany,2x,domestica,Other,1,1,1,1,1,1,1,1,0,red,firm,large,PI,589167
MalGBS_P13_D09_18637,Eda,18637,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589642
MalGBS_P13_E09_12726,Prairie_Rose,12726,NA,2x,ioensis,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589241
MalGBS_P13_F09_16328,Macrocarpa,16328,NA,2x,prunifolia,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589389
MalGBS_P13_G09_3431,YP_(MB4),3431,NA,2x,pumila,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,588827
MalGBS_P13_H09_17279,Earl,17279,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589454
MalGBS_P13_A10_4204,Makamik,4204,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,588876
MalGBS_P13_B10_24559,NA,24559,NA,4x,sikkimensis,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,590108
MalGBS_P13_C10_16360,NA,16360,NA,4x,sargentii,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589394
MalGBS_P13_D10_23439,NA,23439,NA,2x,fusca,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,590036
MalGBS_P13_E10_24457,Pratt's_Crab_Apple,24457,NA,2x,sp.,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,590095
MalGBS_P13_F10_600324,NA,600324,United States,3x,coronaria,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,613907
MalGBS_P13_G10_16557,NA,16557,NA,3x,ioensis,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589414
MalGBS_P13_H10_600262,NA,600262,NA,4x,sargentii,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,613876
MalGBS_P13_A11_600280,NA,600280,United States,2x,ioensis,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,613908
MalGBS_P13_B11_600313,NA,600313,United States,2x,ioensis,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,613894
MalGBS_P13_C11_600330,NA,600330,NA,NA,x asiatica,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,613922
MalGBS_P13_D11_4879,NA,4879,NA,3x,ioensis,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,588935
MalGBS_P13_E11_16571,NA,16571,NA,5x,sargentii,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589416
MalGBS_P13_F11_6952,M._turesii,6952,NA,2x,sp.,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589008
MalGBS_P13_G11_378203,Bhrens,378203,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,483267
MalGBS_P13_H11_7070,Aldenhamensis,7070,NA,2x,x purpurea,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589016
MalGBS_P13_A12_7039,Elonga,7039,NA,2x,coronaria,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589014
