Taxa	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
1144	-19.18822	-7.464149	-13.087407	-4.951858	-10.9972725	-6.3672776	-0.6861845	2.746845	8.096016	-4.9773355
1145	-5.485769	-11.975941	-2.103226	8.436666	1.2529881	2.9382644	-3.3730326	0.7980394	3.1267464	-4.084148
1146	-23.985445	21.700743	-3.5630908	-3.0913177	2.7003376	-0.6713471	6.5948215	8.992749	-3.6756551	-3.8148022
1147	-4.718172	-5.330618	-7.123058	2.3703728	11.078881	4.5423136	12.395067	-10.575068	-6.1494493	3.3658566
1148	-2.3230145	-6.0080194	-0.09953713	5.3520913	10.315214	0.5291721	14.091516	-8.287858	-0.46036863	12.664442
1150	-14.63628	-14.425661	-11.549411	0.64277506	-1.5649657	1.4080435	-10.078669	-9.126048	-1.7494963	-9.997353
1151	-3.9246104	-4.8425846	-2.7285726	9.41189	6.185937	1.868942	0.109275594	-3.329413	4.5601993	-5.164725
1152	-10.377859	3.0036845	3.9365788	-13.2618	-35.722195	23.966822	8.6636715	3.7014532	-5.807829	5.875801
1153	25.75626	11.764736	-5.2441487	-15.002923	13.109767	-1.0008627	3.2040267	-1.2056606	-5.290547	-2.6265574
1154	-7.066911	-5.7633505	-10.762881	2.5065308	2.0149996	-5.6239977	-13.344373	-7.651013	-5.438843	-0.12534554
1155	0.4323215	-5.4087358	-7.76725	7.369059	7.907234	2.4254174	7.122144	-7.512103	12.567398	-5.3691134
1156	-5.485288	-13.88817	-12.108554	1.9274901	10.985921	7.6578064	12.695213	-10.209048	6.0802207	11.215628
1157	-15.7012205	-3.162845	-9.163855	-12.606816	-9.214659	1.6551458	8.106512	14.182679	0.12851265	-3.9808402
1158	-4.359553	-8.993421	-2.3561761	1.9941224	9.830495	13.001497	13.815342	-14.032592	1.093417	11.96177
1159	6.332823	1.2812301	9.445646	4.8232174	-20.447548	13.297025	-10.913169	-12.186682	-12.804583	-8.177579
1160	-12.692652	18.218904	12.841257	-2.0538683	13.144461	-5.202635	-0.2804987	-3.3636403	-0.53373677	-4.286414
1161	-20.04264	1.0100778	-8.401305	-19.909206	-29.258516	10.983844	16.00873	14.322113	-7.6655025	-0.1975913
1162	-9.058371	-9.498399	-6.1077642	-0.29595128	-5.3478823	0.8160628	1.2314891	3.9549913	1.3596792	-10.444137
1163	1.8218791	-7.606715	11.266203	6.8117404	7.6430893	7.682148	10.646877	1.9675763	2.54663	-1.9313773
1164	-11.405771	-10.923023	-4.63402	-3.367918	-0.8061638	-3.1696367	-0.2825109	-1.148696	2.5437756	-10.140134
1165	-1.5912316	-9.087718	3.7573655	1.3600222	7.334554	2.1346867	9.072278	-4.3805013	-1.8217509	8.708159
1167	8.628772	0.31456485	-0.6876829	-4.1015573	6.795242	1.5194198	2.973654	5.8945584	-1.1167454	-6.4548717
1168	-15.734343	-10.397812	-10.21374	-4.718967	-7.793408	-3.349626	0.9283524	-4.1437836	1.5068017	0.83625454
1169	-6.385705	-7.4555454	4.1951833	1.3232095	10.551442	4.408077	14.411961	-0.4128828	-1.044919	6.1480136
1170	-16.489529	-12.289509	-8.515755	-3.717675	-11.442181	-2.5850105	-1.9200155	-1.0091251	10.310275	-12.750879
1171	-10.323195	2.6576686	4.5668473	-13.143453	-35.62474	24.14097	8.374746	4.0907984	-5.623935	5.7086163
1172	-21.376741	-12.178251	-14.627855	-3.4505124	-7.4113283	-7.987932	-0.021980021	-1.1753051	1.3112793	-6.9952636
1173	-22.217634	-9.4453125	-20.140745	-7.486249	-11.47051	-3.033166	2.9067929	4.0525904	1.8725834	-0.44302455
1174	-0.33514318	-2.0751348	6.185674	1.861572	1.0539542	3.3404453	11.473695	-3.4639037	-23.68223	4.90462
1175	7.4637713	-4.8191905	5.654042	6.5116014	6.887592	11.308101	-14.632893	22.744572	-2.458203	8.653786
1176	-13.131386	-13.22301	-9.887692	-7.1275806	-2.9035127	-4.617997	-8.041606	2.5775094	9.219398	-5.950365
1177	-20.269953	-6.810104	-12.0680895	0.84874386	-2.2726772	-1.665143	-12.70607	-2.547667	-17.344217	5.8083515
1184	-8.089273	-11.585718	-7.6825337	-2.8299298	6.85541	1.8837873	4.8221416	-3.5479088	5.598764	2.9364436
1185	-1.4520633	-1.7247589	5.551096	-1.5094199	-2.6467774	-7.5177345	0.8159129	-7.246263	-19.674967	-0.18462151
1186	-10.548465	-6.851131	-4.458214	1.2620931	-4.649602	-5.606964	2.4960895	-9.922684	12.139567	-9.528323
1187	13.63098	28.85857	-3.5912764	-15.536928	20.093096	1.3109237	-5.106443	-2.4381943	7.7322392	-0.27783796
1189	-13.491499	16.980783	12.531804	-1.6508987	12.797284	-5.0610046	0.12750621	-2.5965405	-1.4969726	-2.3731456
1190	-13.553018	-0.2372156	-11.028062	2.3371792	2.1985695	-8.552813	-19.060003	-7.654482	-11.031944	4.7696915
1192	41.62743	1.6935158	-15.95313	1.7505428	-1.5574836	-12.577598	5.6417427	4.421125	2.264094	5.223749
1193	9.987369	-9.1469755	3.531183	10.600991	9.671042	15.43038	-1.4700493	16.933958	5.3314824	-15.768864
1194	-13.036402	-11.763306	-1.0407795	-4.5201883	-2.0865092	-2.433113	1.1195856	-3.9848669	0.06597419	-2.524384
1195	-2.4045017	-18.604885	31.550549	-1.0888242	4.140237	-23.687012	-2.573324	2.1436555	9.052048	5.7061806
1196	-20.066902	-13.366541	-11.752664	-3.8053992	-6.6079435	-5.840398	0.5455732	0.04174024	7.1509085	-6.671642
1197	-11.491201	10.447499	-2.878956	5.231156	6.6266723	-0.84102565	-13.79762	-9.363051	4.870337	5.0218415
1198	31.530634	4.740668	-9.468605	-16.218363	6.1367383	0.2769176	-3.799437	-6.1537824	3.7657845	-0.74097306
1199	-1.7465117	-10.686687	5.467993	-1.1451589	0.9177974	-2.3175824	5.713037	-5.54318	2.8999584	-1.5255402
1200	-28.94791	-13.483271	-18.600216	-9.040948	-12.721952	-1.3441752	4.834624	4.5133314	-5.448104	-3.852324
1205	4.0737777	-4.148411	-5.7838135	7.0193796	7.084729	13.500951	-2.6872714	-3.8864567	6.5254073	-7.7314672
1206	-19.98355	-12.118222	-14.988863	-6.0507936	-8.533419	-1.2882873	-9.6578865	0.04677731	15.171836	3.0567043
1207	11.16961	14.554235	-9.4354	-17.796457	9.741422	-7.5630975	-2.343418	-0.7054298	9.050001	-4.6877437
1209	13.7804	17.26105	-9.55868	19.531599	-0.4568396	-11.406304	-3.3503923	-0.55852765	4.708124	3.7107956
1210	-1.7002174	-2.1716752	1.9851756	1.3914275	-2.0968153	2.4197164	8.974237	-4.808167	-16.235382	4.2714915
1211	0.050679978	-6.6530147	-4.6431026	5.917055	6.039342	10.717921	-2.481502	-4.3608956	8.505764	-9.302033
1212	0.8714111	2.2829297	1.8447247	2.152327	10.426845	3.6986778	-0.4645439	0.8298221	2.1473057	-8.432249
1213	-18.955282	-9.178684	-12.713413	-1.856154	-3.9593816	-6.8441277	-1.4972543	-0.6418907	2.8193684	-3.2947645
1215	4.367508	-8.181056	8.368124	13.412419	8.718869	-0.39043632	-0.1349426	12.023635	-7.8794804	-3.6101632
1216	39.98892	7.588423	-18.901802	3.3980591	-8.514327	-13.964249	0.8080708	-0.5325756	9.58561	-2.2826276
1218	-21.143688	29.999277	1.2337419	-10.481381	0.21740279	-2.0700657	5.3530145	1.2131312	2.5516112	-4.1217985
1221	-7.4943047	18.068836	4.707664	-10.055613	2.7444592	-5.5083556	5.467629	3.4526448	0.78525156	-3.7886317
1222	24.038296	-2.112499	3.6223857	-23.005943	8.309554	-10.677494	-2.0221784	-6.1921787	6.6820607	10.365864
1223	5.786905	-3.7862327	-4.8585114	-22.300848	-3.3374774	1.9995573	8.289948	19.458826	2.8493996	6.5892067
1224	16.79044	9.685704	-3.5398433	-1.1279533	4.523748	9.062766	-10.059885	9.283736	0.17118901	5.5205855
1226	-5.755377	30.484404	4.3675294	13.465004	4.40661	-9.788414	3.0971925	7.14874	6.410528	-0.98185766
1227	-18.075615	19.421957	2.7945313	-5.339182	-1.8426454	4.929639	1.0042354	6.209453	-8.689067	-0.50695306
1228	-14.032524	30.143105	0.56658745	2.4999406	22.345194	-2.3225746	-18.416882	-5.6382546	-1.0505843	7.7458158
1230	-11.870486	-4.173128	-7.311619	-8.900541	-11.193872	5.0547233	10.487591	13.20714	-13.587056	-0.9722599
1232	-14.319783	7.5948286	-6.771304	-12.091465	-23.742428	6.143891	6.886235	0.90908873	5.060898	2.7456198
1233	6.514844	-15.423054	19.773401	3.615219	-3.1632614	-1.693112	5.3469915	-1.3705314	0.061242245	1.8993425
1238	26.341372	20.202192	-8.510303	-14.015857	17.787905	-3.6810105	-4.364355	-0.6851789	6.545769	-5.4338217
1239	24.717241	19.587038	-8.315044	-12.966858	16.948645	-3.793047	-4.435642	1.4693367	4.501766	-3.3130782
1240	-6.5113893	-6.823377	-4.917279	5.2921295	10.133627	8.343134	13.513539	-9.208198	0.5739119	13.762649
1301	-23.173962	-7.219693	-19.86324	10.385227	0.6169747	-11.783916	-44.436264	-12.306442	-21.881296	4.600548
1302	-23.364065	-7.123183	-19.523476	10.525272	0.9278537	-12.0573635	-44.73003	-12.195005	-21.574488	4.32356
